RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
394898,110,"Myrtle Beach, SC",msa,SC,180494.0,181331.0,185272.0,186251.0,186837.0,183539.0,181834.0,181752.0,181994.0,184630.0,184631.0,187291.0,187092.0,186914.0,186877.0,189549.0,190284.0,192558.0,191670.0,194731.0,198049.0,199115.0,198202.0,199707.0,206010.0,212618.0,215328.0,218497.0,221213.0,224846.0,225823.0,225067.0,224464.0,225072.0,231605.0,238098.0,252229.0,264608.0,266814.0,262522.0,255757.0,257323.0,265994.0,275999.0,289553.0,299360.0,306732.0,311179.0
394971,111,"Pensacola, FL",msa,FL,194215.0,193401.0,190237.0,192682.0,196289.0,200306.0,197008.0,193487.0,192652.0,197358.0,202590.0,206986.0,208135.0,207001.0,206351.0,210803.0,214566.0,216134.0,214371.0,215922.0,218355.0,217434.0,215376.0,221330.0,229794.0,235042.0,236240.0,237860.0,240449.0,238528.0,238071.0,237971.0,241361.0,246793.0,252040.0,259853.0,263145.0,265843.0,269500.0,272285.0,274828.0,275953.0,278664.0,285312.0,291307.0,296404.0,300636.0,299338.0
394995,112,"Port St. Lucie, FL",msa,FL,215618.0,217522.0,220510.0,219650.0,219167.0,220048.0,221893.0,222975.0,224440.0,225459.0,228060.0,227443.0,226056.0,229141.0,234940.0,241372.0,240770.0,240868.0,240092.0,242072.0,242001.0,238781.0,238382.0,240324.0,246899.0,252543.0,256239.0,261234.0,266619.0,272429.0,275445.0,278342.0,281532.0,288161.0,291866.0,297678.0,303263.0,312384.0,318187.0,323797.0,328096.0,337740.0,345079.0,354255.0,357824.0,370134.0,377154.0,381544.0
395068,113,"Santa Rosa, CA",msa,CA,621421.0,622271.0,619620.0,608778.0,598920.0,601902.0,605711.0,606111.0,600230.0,600490.0,601798.0,603560.0,612861.0,613545.0,617060.0,607604.0,605595.0,604529.0,607950.0,610583.0,608576.0,608898.0,620657.0,644824.0,657783.0,668342.0,669727.0,670037.0,663702.0,654348.0,657685.0,665534.0,681890.0,697931.0,712959.0,717196.0,716546.0,704936.0,699255.0,700716.0,713996.0,725064.0,741508.0,756032.0,777760.0,785091.0,786648.0,777035.0
394698,115,"Huntsville, AL",msa,AL,182612.0,180524.0,178889.0,182808.0,183713.0,185226.0,184185.0,186018.0,185306.0,188923.0,191034.0,191953.0,191116.0,192272.0,196924.0,203482.0,207927.0,209872.0,205609.0,205801.0,212211.0,219264.0,222612.0,219125.0,221407.0,225975.0,233222.0,238148.0,241791.0,243294.0,242909.0,241640.0,244998.0,249731.0,254703.0,257990.0,261939.0,267820.0,270917.0,279006.0,285037.0,290530.0,288851.0,291464.0,296129.0,305567.0,308777.0,311800.0
395019,116,"Reno, NV",msa,NV,350837.0,348783.0,348383.0,350266.0,346629.0,345522.0,345464.0,348519.0,346365.0,346229.0,353116.0,359437.0,363089.0,363520.0,367123.0,369037.0,370747.0,376469.0,377762.0,378776.0,377551.0,379483.0,380276.0,385275.0,397424.0,411932.0,422083.0,428924.0,431897.0,432097.0,430202.0,439931.0,451106.0,465697.0,471326.0,478002.0,482328.0,490303.0,494254.0,503046.0,505007.0,519173.0,527093.0,538467.0,545246.0,555981.0,561920.0,554565.0
395116,117,"Springfield, MO",msa,MO,144505.0,146508.0,148040.0,149589.0,148654.0,148937.0,149413.0,152129.0,154025.0,156567.0,157725.0,160221.0,159888.0,160250.0,159211.0,158261.0,159078.0,157984.0,163373.0,164989.0,166785.0,163261.0,162894.0,167143.0,173504.0,179431.0,185435.0,186515.0,184785.0,181133.0,182448.0,188535.0,193190.0,196433.0,196465.0,197032.0,201125.0,205176.0,208051.0,209657.0,215552.0,220751.0,223763.0,223869.0,228455.0,235585.0,240980.0,243568.0
395195,118,"Visalia, CA",msa,CA,221711.0,222500.0,219772.0,219743.0,218856.0,218045.0,218976.0,221660.0,229046.0,226751.0,227339.0,226066.0,230179.0,234521.0,237720.0,239308.0,238369.0,238016.0,240069.0,241410.0,243522.0,244126.0,245774.0,249623.0,254678.0,259644.0,261429.0,267098.0,272207.0,280981.0,277617.0,278001.0,278869.0,287918.0,296174.0,301781.0,301616.0,296685.0,300109.0,311304.0,318424.0,318142.0,314966.0,325244.0,335357.0,341083.0,341359.0,341834.0
394746,119,"Killeen, TX",msa,TX,154307.0,154277.0,153953.0,154765.0,156290.0,155544.0,156742.0,158756.0,162296.0,162946.0,162756.0,162991.0,162165.0,163985.0,165752.0,165998.0,164565.0,165600.0,170070.0,175262.0,177094.0,176890.0,177876.0,180050.0,184379.0,188340.0,189577.0,191329.0,192214.0,192929.0,194226.0,196298.0,203253.0,207912.0,214154.0,216757.0,222552.0,224555.0,227950.0,229361.0,232153.0,238003.0,240417.0,243105.0,246934.0,252786.0,258693.0,260304.0
394338,120,"Asheville, NC",msa,NC,251166.0,252795.0,252106.0,257517.0,259268.0,251318.0,251907.0,253887.0,266448.0,268774.0,272914.0,275176.0,273830.0,274324.0,272714.0,277556.0,279616.0,281897.0,281520.0,283698.0,283566.0,285324.0,285305.0,289369.0,297046.0,305750.0,312007.0,313482.0,316539.0,319565.0,323211.0,327236.0,335381.0,346714.0,351843.0,350701.0,353689.0,357554.0,362138.0,361672.0,366051.0,366320.0,363385.0,366179.0,373125.0,389336.0,398351.0,403231.0
395244,121,"York, PA",msa,PA,173140.0,171121.0,170660.0,168750.0,170903.0,174213.0,174955.0,174841.0,175216.0,176951.0,176766.0,176888.0,176739.0,179372.0,178772.0,182216.0,183955.0,184634.0,181414.0,180180.0,186407.0,194044.0,194135.0,194066.0,191175.0,196188.0,194494.0,197838.0,198115.0,202216.0,200551.0,201039.0,197611.0,197512.0,199478.0,205323.0,210512.0,217271.0,219014.0,222078.0,220837.0,218868.0,215302.0,216476.0,217981.0,224807.0,229958.0,236863.0
395183,122,"Vallejo, CA",msa,CA,431873.0,430645.0,428839.0,428822.0,426876.0,421703.0,414121.0,418931.0,425274.0,430468.0,430916.0,435911.0,439518.0,439402.0,439489.0,437946.0,442906.0,439001.0,447242.0,446883.0,458448.0,454045.0,459308.0,457909.0,466885.0,473497.0,474108.0,478097.0,479191.0,489920.0,494634.0,501314.0,507386.0,520853.0,532727.0,545292.0,549743.0,552590.0,557310.0,565339.0,572237.0,571757.0,575036.0,578080.0,593890.0,596458.0,600935.0,582626.0
753917,123,"Santa Maria, CA",msa,CA,519365.0,536037.0,559977.0,569821.0,563483.0,576920.0,567522.0,563896.0,551732.0,553730.0,556689.0,550173.0,559303.0,555628.0,564669.0,576069.0,581748.0,589660.0,585116.0,585227.0,561973.0,540152.0,544123.0,577267.0,633784.0,690407.0,744350.0,771490.0,761332.0,715991.0,731833.0,716544.0,746253.0,725206.0,752610.0,734796.0,733082.0,711132.0,733217.0,731116.0,727688.0,719884.0,727146.0,773713.0,790457.0,804840.0,794028.0,795298.0
395048,124,"Salem, OR",msa,OR,287403.0,287760.0,284073.0,280798.0,283148.0,283314.0,283361.0,284017.0,288610.0,290034.0,292742.0,292647.0,295643.0,293930.0,295961.0,297720.0,302000.0,303227.0,306573.0,311904.0,316295.0,316689.0,316344.0,320285.0,325196.0,330754.0,335818.0,342183.0,347650.0,350288.0,352937.0,357446.0,361983.0,368244.0,373548.0,382126.0,386660.0,388043.0,389954.0,394652.0,396487.0,396775.0,402092.0,410601.0,421360.0,423668.0,425047.0,425298.0
395050,125,"Salinas, CA",msa,CA,581917.0,587281.0,582857.0,606103.0,603682.0,589572.0,584693.0,572901.0,581537.0,583753.0,582486.0,592912.0,591799.0,618477.0,613842.0,632405.0,624795.0,640823.0,639966.0,642234.0,622321.0,604924.0,614128.0,655036.0,710838.0,744468.0,762077.0,759405.0,748669.0,737738.0,734952.0,758595.0,763137.0,763182.0,753939.0,755421.0,772839.0,770051.0,792731.0,775696.0,802562.0,802099.0,817457.0,822174.0,826386.0,831048.0,810787.0,814612.0
394502,126,"Corpus Christi, TX",msa,TX,192643.0,191762.0,189049.0,189431.0,191188.0,190149.0,188431.0,187600.0,189173.0,190702.0,193361.0,197702.0,196775.0,193713.0,193173.0,192496.0,198542.0,194815.0,199380.0,199885.0,204874.0,205169.0,206490.0,215074.0,221275.0,225987.0,222716.0,224299.0,225561.0,228159.0,231620.0,236353.0,244828.0,243682.0,243653.0,241992.0,247331.0,249020.0,251233.0,249590.0,249609.0,257813.0,260963.0,260172.0,261628.0,268079.0,281173.0,279892.0
394870,127,"Mobile, AL",msa,AL,139467.0,142792.0,143484.0,143772.0,141737.0,139679.0,140059.0,142100.0,144045.0,144407.0,144486.0,148492.0,148983.0,150271.0,150854.0,153952.0,154527.0,155671.0,153727.0,154184.0,156658.0,157773.0,158194.0,155693.0,159859.0,165920.0,169069.0,171407.0,169730.0,173293.0,173510.0,176968.0,177802.0,184100.0,186388.0,188197.0,189088.0,191716.0,193660.0,196236.0,196287.0,196687.0,192182.0,193622.0,202485.0,207054.0,206448.0,200394.0
394421,128,"Brownsville, TX",msa,TX,136879.0,143756.0,139774.0,137912.0,136361.0,139575.0,144409.0,147643.0,150693.0,154799.0,150928.0,154067.0,158788.0,167914.0,168654.0,162755.0,159750.0,157476.0,164860.0,170870.0,173331.0,173370.0,170074.0,176270.0,174060.0,174740.0,168421.0,173566.0,173554.0,183384.0,178373.0,182949.0,182123.0,197804.0,205127.0,212191.0,205506.0,208249.0,205891.0,206721.0,202815.0,206002.0,212599.0,221604.0,222062.0,229387.0,240724.0,249495.0
395051,129,"Salisbury, MD",msa,DE,239112.0,235005.0,239331.0,243821.0,240345.0,239806.0,242803.0,249277.0,247845.0,246965.0,245064.0,246676.0,249181.0,252203.0,254298.0,259356.0,261921.0,265661.0,259690.0,258917.0,262427.0,262876.0,266422.0,273203.0,286935.0,297940.0,296788.0,296341.0,298038.0,299140.0,302281.0,300747.0,309078.0,312388.0,316522.0,318121.0,320652.0,323792.0,323172.0,327467.0,334372.0,340078.0,346952.0,348608.0,352977.0,359411.0,367646.0,372110.0
395015,130,"Reading, PA",msa,PA,159490.0,162844.0,159940.0,161249.0,161262.0,161437.0,160702.0,160808.0,162480.0,163205.0,166115.0,168876.0,171046.0,169546.0,170288.0,170272.0,175015.0,173843.0,176259.0,177513.0,185668.0,186296.0,184771.0,179611.0,181588.0,184598.0,186965.0,189601.0,188474.0,190119.0,194869.0,197850.0,195746.0,190525.0,195554.0,198610.0,201952.0,200671.0,207110.0,212871.0,214557.0,214541.0,214695.0,212674.0,216307.0,216965.0,224843.0,221008.0
394658,131,"Gulfport, MS",msa,MS,145227.0,142429.0,141994.0,139447.0,140356.0,141100.0,142813.0,143805.0,146042.0,145021.0,145721.0,149178.0,151516.0,154108.0,152726.0,155863.0,155726.0,159392.0,159989.0,164912.0,164374.0,162651.0,159570.0,160920.0,163315.0,165843.0,167432.0,172415.0,178218.0,182257.0,179481.0,179923.0,178276.0,182645.0,179272.0,182574.0,181668.0,184957.0,188547.0,189851.0,189885.0,189098.0,190169.0,195296.0,200394.0,210229.0,215144.0,215302.0
394820,132,"Manchester, NH",msa,NH,260870.0,263762.0,266686.0,271329.0,268714.0,266375.0,267468.0,269038.0,272666.0,273513.0,275212.0,276173.0,278446.0,277831.0,279705.0,283396.0,285361.0,289034.0,287019.0,294633.0,303151.0,309852.0,308666.0,304748.0,309067.0,313917.0,319375.0,325331.0,329755.0,331894.0,334647.0,335312.0,345018.0,352004.0,363516.0,369314.0,372063.0,380089.0,380269.0,383966.0,376157.0,380863.0,373956.0,387399.0,391556.0,409875.0,412825.0,420813.0
394612,133,"Fort Wayne, IN",msa,IN,142968.0,144301.0,145984.0,146894.0,144848.0,142927.0,143797.0,148223.0,152074.0,153384.0,154286.0,152546.0,153673.0,154044.0,156786.0,155651.0,154880.0,154701.0,157419.0,158216.0,158637.0,159833.0,160865.0,162627.0,162239.0,164794.0,169659.0,171888.0,172191.0,172240.0,175042.0,176077.0,175843.0,174733.0,177530.0,182526.0,185655.0,188836.0,187867.0,190227.0,190391.0,189436.0,192058.0,194200.0,199466.0,200088.0,205921.0,207570.0
394596,134,"Flint, MI",msa,MI,142031.0,138954.0,138217.0,137651.0,137748.0,142047.0,142007.0,144755.0,141282.0,143868.0,145485.0,146166.0,144891.0,141885.0,141576.0,142383.0,142957.0,140794.0,144003.0,146940.0,156074.0,154186.0,155906.0,152875.0,154203.0,154840.0,157640.0,161431.0,161476.0,161416.0,160737.0,164657.0,163417.0,169655.0,167863.0,169900.0,166368.0,172378.0,177953.0,180657.0,178173.0,174823.0,173931.0,177032.0,179820.0,183992.0,182738.0,182638.0
394327,135,"Anchorage, AK",msa,AK,276494.0,282936.0,284124.0,284127.0,281615.0,280621.0,277092.0,274543.0,273374.0,273387.0,272681.0,270443.0,264909.0,264171.0,262991.0,257873.0,269123.0,284898.0,298945.0,300156.0,293529.0,290505.0,287666.0,295216.0,302710.0,304493.0,307544.0,304515.0,305279.0,298954.0,294599.0,317570.0,331034.0,338912.0,342006.0,358486.0,377019.0,355431.0,327464.0,309010.0,312844.0,310251.0,317376.0,331896.0,346816.0,360735.0,375430.0,381894.0
394972,136,"Peoria, IL",msa,IL,114883.0,119720.0,115350.0,117459.0,115727.0,118827.0,120666.0,118368.0,116335.0,115136.0,118055.0,117516.0,114753.0,112885.0,118171.0,122833.0,124256.0,122283.0,122024.0,124741.0,128256.0,127714.0,127059.0,123285.0,120491.0,120886.0,122596.0,129424.0,129841.0,129509.0,125979.0,126795.0,125322.0,125779.0,125056.0,126717.0,128736.0,127993.0,130009.0,130398.0,130745.0,129726.0,130913.0,134338.0,132314.0,132157.0,132279.0,135194.0
394439,137,"Canton, OH",msa,OH,136359.0,136684.0,137464.0,135519.0,138076.0,138568.0,139799.0,136244.0,133632.0,134195.0,136873.0,138756.0,136853.0,135336.0,135448.0,135196.0,138969.0,142159.0,145380.0,145564.0,143337.0,142213.0,142250.0,145711.0,150058.0,153671.0,152562.0,149697.0,149353.0,148556.0,146980.0,145734.0,148998.0,157164.0,155262.0,156954.0,155986.0,162215.0,163409.0,167803.0,167833.0,165663.0,164525.0,164025.0,163365.0,161449.0,161588.0,162174.0
395070,138,"Savannah, GA",msa,GA,203949.0,206958.0,211720.0,210218.0,207094.0,203809.0,201966.0,203554.0,205068.0,211625.0,212673.0,218503.0,216960.0,218827.0,216268.0,218297.0,222137.0,227409.0,226779.0,225200.0,222662.0,219336.0,217139.0,218293.0,227235.0,239634.0,247880.0,252558.0,253413.0,254910.0,254373.0,255226.0,255362.0,256713.0,256348.0,261568.0,263083.0,266785.0,264677.0,273486.0,277275.0,278169.0,277186.0,278603.0,287885.0,297680.0,308552.0,310090.0
394901,139,"Naples, FL",msa,FL,311553.0,315273.0,318230.0,325835.0,323897.0,320455.0,313914.0,316564.0,314300.0,319041.0,316626.0,318230.0,315498.0,317494.0,323702.0,328227.0,329964.0,322563.0,319691.0,325118.0,331056.0,324582.0,323059.0,331606.0,349758.0,360445.0,368805.0,373544.0,376971.0,377727.0,378110.0,378708.0,387122.0,399381.0,412299.0,420099.0,429871.0,431876.0,442175.0,448237.0,464919.0,475068.0,493915.0,510532.0,526188.0,545192.0,567841.0,570486.0
395096,140,"Shreveport, LA",msa,LA,151572.0,158862.0,153910.0,156754.0,144697.0,143687.0,141512.0,145435.0,151710.0,153617.0,156974.0,157621.0,158319.0,160975.0,156153.0,155305.0,158040.0,159627.0,162496.0,158455.0,160039.0,154959.0,153684.0,153654.0,160245.0,165322.0,173670.0,173651.0,174277.0,171234.0,173440.0,177244.0,177045.0,176022.0,177747.0,177043.0,171151.0,169449.0,178086.0,183482.0,184645.0,176157.0,176295.0,174010.0,180607.0,185749.0,187324.0,186679.0
394372,141,"Beaumont, TX",msa,TX,145443.0,144063.0,145904.0,151127.0,156902.0,158734.0,156057.0,154757.0,150219.0,151926.0,156113.0,158140.0,163853.0,163010.0,168938.0,176391.0,175680.0,176465.0,164410.0,164762.0,154047.0,155613.0,154251.0,157640.0,158381.0,157315.0,167154.0,168093.0,176044.0,172255.0,171947.0,167055.0,170753.0,180388.0,185542.0,181999.0,175462.0,180403.0,187086.0,189485.0,194298.0,194971.0,200897.0,196538.0,195756.0,202539.0,203555.0,212719.0
395146,142,"Tallahassee, FL",msa,FL,178140.0,178408.0,179156.0,181834.0,183182.0,181872.0,180566.0,181535.0,182485.0,185046.0,186852.0,190375.0,188199.0,184658.0,186500.0,192114.0,200909.0,201166.0,197616.0,203906.0,211053.0,218094.0,206527.0,203379.0,200975.0,211763.0,218351.0,229784.0,226383.0,223112.0,213596.0,213819.0,210630.0,212489.0,216836.0,220335.0,222077.0,220409.0,221869.0,226700.0,232731.0,238093.0,234827.0,235228.0,239828.0,241804.0,243268.0,247720.0
394576,143,"Eugene, OR",msa,OR,288845.0,287715.0,289771.0,287814.0,293829.0,292927.0,295406.0,291298.0,291510.0,290769.0,294756.0,299051.0,304801.0,302256.0,302376.0,301016.0,310443.0,316343.0,326234.0,328037.0,327900.0,323906.0,323592.0,325396.0,332841.0,338702.0,350235.0,353794.0,355206.0,352404.0,356337.0,367578.0,372259.0,379092.0,384021.0,391567.0,398824.0,401585.0,405385.0,406468.0,409501.0,408726.0,413964.0,418882.0,435519.0,443348.0,439809.0,437489.0
394520,144,"Davenport, IA",msa,IL,127858.0,132451.0,134623.0,138380.0,136373.0,135722.0,136449.0,138567.0,137676.0,136039.0,136669.0,137572.0,142710.0,144594.0,146081.0,141276.0,138878.0,140654.0,144235.0,144632.0,144082.0,144377.0,143529.0,138712.0,138180.0,140738.0,148599.0,147626.0,150307.0,145426.0,147270.0,144050.0,144695.0,143549.0,144130.0,143774.0,144730.0,145075.0,143889.0,141679.0,138628.0,139223.0,137878.0,137142.0,137014.0,136547.0,134432.0,134781.0
394927,145,"Ocala, FL",msa,FL,153111.0,153500.0,156227.0,157669.0,159735.0,159387.0,160705.0,159321.0,158746.0,156977.0,159928.0,161280.0,162053.0,158792.0,158823.0,160237.0,164730.0,167433.0,168687.0,170073.0,171050.0,167257.0,166015.0,164764.0,171085.0,173420.0,178736.0,181581.0,183360.0,183156.0,182787.0,188266.0,197468.0,205684.0,208180.0,213157.0,217731.0,228693.0,230547.0,233531.0,236015.0,239977.0,247338.0,248711.0,255029.0,257417.0,263836.0,266769.0
394875,146,"Montgomery, AL",msa,AL,151395.0,156569.0,154588.0,158956.0,156928.0,158292.0,157971.0,156334.0,157419.0,158933.0,161050.0,161430.0,160735.0,163875.0,165709.0,171471.0,166975.0,163224.0,155887.0,158993.0,164824.0,169500.0,175151.0,177139.0,177375.0,176422.0,181365.0,185197.0,180915.0,177382.0,175985.0,180233.0,183734.0,183033.0,187776.0,190948.0,197475.0,198366.0,200725.0,197890.0,194384.0,196887.0,201119.0,202657.0,196616.0,193231.0,196833.0,198041.0
394679,147,"Hickory, NC",msa,NC,145042.0,148154.0,145451.0,146245.0,147787.0,151871.0,149918.0,150265.0,152011.0,158107.0,158300.0,162070.0,161064.0,161504.0,158210.0,160624.0,165873.0,167024.0,167664.0,168678.0,172419.0,173914.0,173271.0,175102.0,178228.0,184439.0,187883.0,190676.0,189631.0,189425.0,189227.0,190245.0,190111.0,196377.0,202217.0,206507.0,204935.0,201858.0,203931.0,212967.0,215636.0,220479.0,219137.0,224120.0,224194.0,225730.0,228610.0,227644.0
395164,148,"Trenton, NJ",msa,NJ,260030.0,257012.0,260286.0,259722.0,252211.0,247646.0,252131.0,257562.0,263169.0,261454.0,260818.0,261721.0,257285.0,257395.0,257511.0,264233.0,273860.0,269610.0,276280.0,272976.0,285615.0,282672.0,280126.0,269738.0,271622.0,277300.0,296319.0,313888.0,316209.0,321571.0,316874.0,328655.0,317714.0,317585.0,314922.0,319721.0,319384.0,320670.0,319968.0,327048.0,326429.0,340655.0,340365.0,347262.0,340637.0,338236.0,336658.0,330743.0
394332,149,"Ann Arbor, MI",msa,MI,259000.0,256889.0,258342.0,259297.0,262839.0,259500.0,262135.0,267107.0,275138.0,273420.0,272608.0,270681.0,268483.0,269366.0,273165.0,271875.0,271236.0,271519.0,272318.0,270784.0,269498.0,279613.0,282137.0,280976.0,276373.0,275279.0,282992.0,289171.0,294081.0,291868.0,289150.0,299893.0,306487.0,316946.0,316218.0,319247.0,318770.0,312855.0,312928.0,320001.0,329771.0,326123.0,325030.0,323995.0,336392.0,341433.0,355570.0,355973.0
394602,150,"Fort Collins, CO",msa,CO,372490.0,374926.0,374075.0,376085.0,373753.0,373902.0,372620.0,378496.0,382800.0,387589.0,389603.0,389811.0,389144.0,384740.0,380548.0,376077.0,375682.0,379799.0,380346.0,383782.0,388349.0,394119.0,394691.0,396594.0,400708.0,408556.0,416319.0,416686.0,410181.0,405276.0,413023.0,424373.0,428819.0,436126.0,445339.0,465599.0,471505.0,475429.0,473827.0,479399.0,488526.0,490955.0,503475.0,516727.0,542833.0,553168.0,557715.0,557851.0
394697,151,"Huntington, WV",msa,OH,121706.0,127799.0,127491.0,133371.0,134068.0,133785.0,135803.0,133757.0,131885.0,129069.0,129314.0,128925.0,129169.0,132883.0,133197.0,129271.0,127600.0,133196.0,139293.0,140151.0,140006.0,133203.0,132695.0,128867.0,135674.0,138557.0,141703.0,143433.0,145358.0,147856.0,151236.0,150281.0,145183.0,145233.0,145291.0,149618.0,142117.0,141618.0,143440.0,149414.0,152472.0,147545.0,145100.0,147761.0,148674.0,152041.0,157223.0,163079.0
394796,152,"Lincoln, NE",msa,NE,184280.0,181322.0,178885.0,181319.0,180432.0,180873.0,176533.0,178844.0,181649.0,188684.0,189752.0,189030.0,186523.0,185961.0,188272.0,187352.0,185915.0,186889.0,184583.0,185902.0,183830.0,194242.0,193910.0,200443.0,201236.0,206158.0,207964.0,208852.0,209139.0,210324.0,216047.0,221612.0,223526.0,223856.0,224423.0,229315.0,230445.0,233935.0,234500.0,234174.0,233498.0,232138.0,231402.0,236502.0,243646.0,251308.0,254507.0,257523.0
395033,153,"Rockford, IL",msa,IL,120867.0,122052.0,121864.0,125940.0,122636.0,122578.0,120932.0,121967.0,121695.0,122551.0,125030.0,125849.0,129123.0,129651.0,128326.0,128431.0,129008.0,131235.0,127513.0,129278.0,131626.0,131816.0,128033.0,128530.0,133183.0,137308.0,138318.0,142555.0,141212.0,141567.0,137497.0,137207.0,136179.0,140420.0,144696.0,146463.0,148039.0,147564.0,150429.0,147871.0,150550.0,149208.0,149180.0,149260.0,147965.0,150682.0,155941.0,158653.0
394645,154,"Greeley, CO",msa,CO,326030.0,327086.0,328170.0,333296.0,335716.0,334655.0,327964.0,330846.0,333456.0,341858.0,340950.0,343675.0,342258.0,344895.0,346420.0,347484.0,349000.0,350439.0,348893.0,352052.0,353815.0,358358.0,359203.0,360686.0,365007.0,370214.0,374858.0,378761.0,382830.0,384667.0,385170.0,391284.0,401741.0,417518.0,427327.0,433237.0,436832.0,438710.0,442476.0,448340.0,456007.0,458034.0,461499.0,467614.0,479573.0,491660.0,500119.0,499468.0
394622,155,"Gainesville, FL",msa,FL,183790.0,187210.0,185268.0,187961.0,186408.0,190023.0,194113.0,197390.0,198374.0,192398.0,192574.0,193532.0,194663.0,196244.0,202226.0,204301.0,207244.0,204296.0,207458.0,202578.0,206353.0,199856.0,205353.0,205247.0,214718.0,218655.0,222139.0,224120.0,224412.0,226820.0,233041.0,230215.0,229823.0,224407.0,224469.0,227093.0,234616.0,245964.0,253805.0,254707.0,255508.0,246737.0,250284.0,249943.0,258829.0,264503.0,271339.0,279362.0
394405,156,"Boulder, CO",msa,CO,505489.0,505595.0,509702.0,509388.0,520648.0,517700.0,530463.0,508364.0,522529.0,526327.0,535211.0,527123.0,523724.0,524075.0,523681.0,523950.0,522466.0,524508.0,525497.0,531808.0,537245.0,530311.0,519029.0,519338.0,542182.0,568004.0,579669.0,580004.0,573606.0,570596.0,565128.0,571973.0,609360.0,638619.0,661518.0,648357.0,644059.0,637925.0,655363.0,669585.0,675203.0,666471.0,694135.0,735749.0,766530.0,781789.0,775726.0,770781.0
394808,157,"Lubbock, TX",msa,TX,158382.0,160142.0,158964.0,158347.0,159951.0,160133.0,167900.0,164703.0,167158.0,163825.0,167020.0,167974.0,168494.0,168068.0,170699.0,168774.0,167951.0,162457.0,166360.0,168789.0,174255.0,173286.0,174880.0,179221.0,182555.0,186591.0,183100.0,187601.0,186136.0,189854.0,188424.0,190125.0,188143.0,190981.0,196399.0,204621.0,203707.0,205641.0,205516.0,210428.0,209580.0,207311.0,205420.0,215026.0,220836.0,227239.0,227243.0,228749.0
395109,158,"Spartanburg, SC",msa,SC,152825.0,154545.0,156518.0,157470.0,157210.0,155152.0,159726.0,161070.0,165407.0,165275.0,167517.0,169706.0,169510.0,169286.0,167973.0,170568.0,172553.0,172862.0,172982.0,173611.0,178053.0,178766.0,178447.0,179904.0,185759.0,189796.0,193013.0,192881.0,194133.0,193812.0,194069.0,197604.0,200075.0,202950.0,207193.0,211963.0,214903.0,217176.0,218877.0,223397.0,223200.0,223923.0,227630.0,229379.0,236826.0,236800.0,246069.0,247319.0
394646,159,"Green Bay, WI",msa,WI,170762.0,167516.0,171425.0,176735.0,178171.0,175146.0,174479.0,171974.0,177487.0,177905.0,184753.0,187435.0,188073.0,188414.0,186418.0,187363.0,185237.0,183538.0,180612.0,182593.0,184117.0,186083.0,185749.0,189182.0,194474.0,196600.0,199598.0,200235.0,200866.0,199177.0,194806.0,199012.0,201062.0,208291.0,211057.0,219911.0,222062.0,222812.0,224256.0,231809.0,234737.0,228264.0,224503.0,229728.0,241529.0,250401.0,250891.0,245650.0
395107,160,"South Bend, IN",msa,IN,135227.0,137054.0,133790.0,133393.0,130478.0,136945.0,138277.0,138116.0,135892.0,138499.0,143062.0,141440.0,142405.0,143955.0,144692.0,142272.0,142872.0,142986.0,143845.0,145943.0,152435.0,153707.0,152450.0,150930.0,154550.0,153022.0,154359.0,157462.0,164803.0,163482.0,160949.0,153987.0,158169.0,161412.0,164479.0,165393.0,167871.0,170808.0,170699.0,173084.0,175657.0,174589.0,171044.0,176884.0,182582.0,188421.0,191603.0,196987.0
394488,161,"Columbus, GA",msa,GA,152812.0,155010.0,153876.0,159799.0,156767.0,155183.0,153916.0,156169.0,160145.0,162951.0,166031.0,167931.0,165259.0,164785.0,167468.0,169652.0,168660.0,170621.0,168466.0,173357.0,171582.0,173446.0,168144.0,168701.0,168432.0,176269.0,183051.0,187258.0,187096.0,187806.0,184795.0,184340.0,182067.0,184753.0,190277.0,195155.0,196142.0,196003.0,195798.0,193626.0,193238.0,196566.0,200600.0,204950.0,211226.0,213005.0,208906.0,197980.0
394579,162,"Evansville, IN",msa,IN,143392.0,141799.0,141892.0,146055.0,147255.0,145995.0,144363.0,146024.0,147258.0,150525.0,147519.0,147885.0,149981.0,155183.0,157371.0,158221.0,157017.0,156975.0,156743.0,154889.0,152956.0,150600.0,151688.0,154266.0,159003.0,164889.0,167411.0,167251.0,165872.0,167054.0,169150.0,169193.0,170869.0,171783.0,175862.0,182063.0,183053.0,184311.0,181198.0,180643.0,181019.0,178447.0,178553.0,176475.0,184220.0,188566.0,193022.0,186525.0
